Symbol,Name,Market Capital,CEO,Employees,Headquarters,Founded,Industry,Source,Source Link
JFBRW,Jeffs' Brands Ltd Warrant,14388.00,,,,,,,
JFIN,Jiayin Group Inc. American Depositary Shares,671388889.00,,,,,,,
JFR,Nuveen Floating Rate Income Fund Common Stock,0.00,,,,,,,
JFU,9F Inc. American Depositary Shares,29263797.00,,,,,,,
JG,Aurora Mobile Limited American Depositary Shares,63137893.00,,,,,,,
JGH,Nuveen Global High Income Fund Common Shares of Beneficial Interest,0.00,,,,,,,
JHG,Janus Henderson Group plc Ordinary Shares,6912967475.00,,,,,,,
JHI,John Hancock Investors Trust Common Stock,123997676.00,,,,,,,
JHS,John Hancock Income Securities Trust Common Stock,134867454.00,,,,,,,
JHX,James Hardie Industries plc. Ordinary Shares,8652252062.00,,,,,,,
JILL,J. Jill Inc. Common Stock,256143801.00,,,,,,,
JJSF,J & J Snack Foods Corp. Common Stock,2172013074.00,,,,,,,
JKHY,Jack Henry & Associates Inc. Common Stock,11896982315.00,,,,,,,
JKS,JinkoSolar Holding Company Limited American Depositary Shares (each representing 4 Common Shares),1217422933.00,,,,,,,
JL,J-Long Group Limited Class A Ordinary Shares,21893100.00,,,,,,,
JLHL,Julong Holding Limited Class A Ordinary Shares,84693719.00,,,,,,,
JLL,Jones Lang LaSalle Incorporated Common Stock,14478282451.00,,,,,,,
JLS,Nuveen Mortgage and Income Fund,0.00,,,,,,,
JMIA,Jumia Technologies AG American Depositary Shares each representing two Ordinary Shares,1053180295.00,,,,,,,
JMM,Nuveen Multi-Market Income Fund (MA),0.00,,,,,,,
JMSB,John Marshall Bancorp Inc. Common Stock,301637361.00,,,,,,,
JNJ,Johnson & Johnson Common Stock,426685397952.00,,,,,,,
JOB,GEE Group Inc. Common Stock,21466878.00,,,,,,,
JOBY,Joby Aviation Inc. Common Stock,12112138069.00,,,,,,,
JOE,St. Joe Company (The) Common Stock,2922048529.00,,,,,,,
JOF,Japan Smaller Capitalization Fund Inc Common Stock,0.00,,,,,,,
JOUT,Johnson Outdoors Inc. Class A Common Stock,418209644.00,,,,,,,
JOYY,JOYY Inc. American Depositary Shares,2796090888.00,,,,,,,
JPC,Nuveen Preferred & Income Opportunities Fund,0.00,,,,,,,
JPI,Nuveen Preferred Securities & Income Opportunities Fund Common Shares,460230588.00,,,,,,,
JPM,JP Morgan Chase & Co. Common Stock,828830806673.00,,,,,,,
JPM^C,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 6.00% Non-Cumulative  Preferred Stock Series EE,,,,,,,,
JPM^D,J P Morgan Chase & Co Depositary Shares each representing a 1/400th  interest in a share of 5.75% Non-Cumulative  Preferred Stock Series DD,,,,,,,,
JPM^J,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of JPMorgan Chase & Co. 4.75% Non-Cumulative Preferred Stock Series GG,,,,,,,,
JPM^K,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.55% Non-Cumulative Preferred Stock Series JJ,,,,,,,,
JPM^L,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.625% Non-Cumulative Preferred Stock Series LL,,,,,,,,
JPM^M,J P Morgan Chase & Co Depositary Shares each representing a 1/400th interest in a share of 4.20% Non-Cumulative Preferred Stock Series MM,,,,,,,,
JQC,Nuveen Credit Strategies Income Fund Shares of Beneficial Interest,0.00,,,,,,,
JRI,Nuveen Real Asset Income and Growth Fund Common Shares of Beneficial Interest,0.00,,,,,,,
JRS,Nuveen Real Estate Income Fund Common Shares of Beneficial Interest,0.00,,,,,,,
JRSH,Jerash Holdings (US) Inc. Common Stock,43287745.00,,,,,,,
JRVR,James River Group Holdings Ltd. Common Shares,258050466.00,,,,,,,
JSM,Navient Corporation 6% Senior Notes due December 15 2043,1877257997.00,,,,,,,
JSPR,Jasper Therapeutics Inc. Common Stock,45509330.00,,,,,,,
JSPRW,Japer Therapeutics Inc. Warrants,1121480.00,,,,,,,
JTAI,Jet.AI Inc. Common Stock,11316558.00,,,,,,,
JUNS,Jupiter Neurosciences Inc. Common Stock,51204632.00,,,,,,,
JVA,Coffee Holding Co. Inc. Common Stock,23861944.00,,,,,,,
JWEL,Jowell Global Ltd. Ordinary Shares,4145607.00,,,,,,,
JXG,JX Luxventure Group Inc. Common Stock,3919723.00,,,,,,,
JXN,Jackson Financial Inc. Class A Common Stock ,6881563952.00,,,,,,,
JXN^A,Jackson Financial Inc. Depositary Shares each representing a 1/1000th interest in a share of Fixed-Rate Reset Noncumulative Perpetual Preferred Stock Series A,,,,,,,,
JYD,Jayud Global Logistics Limited Class A Ordinary Shares,16365050.00,,,,,,,
JYNT,The Joint Corp. Common Stock,164787869.00,,,,,,,
JZ,Jianzhi Education Technology Group Company Limited American Depositary Shs,4706895.00,,,,,,,
JZXN,Jiuzi Holdings Inc. Ordinary Shares,9029339.00,,,,,,,
K,Kellanova Common Stock,27639701400.00,,,,,,,
KAI,Kadant Inc Common Stock,3807419532.00,,,,,,,
KALA,KALA BIO Inc. Common Stock,78776069.00,,,,,,,
KALU,Kaiser Aluminum Corporation Common Stock,1259777434.00,,,,,,,
KALV,KalVista Pharmaceuticals Inc. Common Stock,672377327.00,,,,,,,
KAPA,Kairos Pharma Ltd. Common Stock,28004083.00,,,,,,,
KAR,OPENLANE Inc. Common Stock,3074301182.00,,,,,,,
KARO,Karooooo Ltd. Ordinary Shares,1626686712.00,,,,,,,
KAVL,Kaival Brands Innovations Group Inc. Common Stock,11542302.00,,,,,,,
KB,KB Financial Group Inc,29387432557.00,,,,,,,
KBDC,Kayne Anderson BDC Inc. Common Stock,1069946956.00,,,,,,,
KBH,KB Home Common Stock,4324589193.00,,,,,,,
KBR,KBR Inc. Common Stock,6501348953.00,,,,,,,
KBSX,FST Corp. Ordinary Shares,63392536.00,,,,,,,
KC,Kingsoft Cloud Holdings Limited American Depositary Shares,4020182095.00,,,,,,,
KCHV,Kochav Defense Acquisition Corp. Class A Ordinary Shares,0.00,,,,,,,
KCHVR,Kochav Defense Acquisition Corp. Right,0.00,,,,,,,
KCHVU,Kochav Defense Acquisition Corp. Units,0.00,,,,,,,
KD,Kyndryl Holdings Inc. Common Stock,7348066743.00,,,,,,,
KDP,Keurig Dr Pepper Inc. Common Stock,39516882266.00,,,,,,,
KE,Kimball Electronics Inc. Common Stock,699188586.00,,,,,,,
KELYA,Kelly Services Inc. Class A Common Stock,501632901.00,,,,,,,
KELYB,Kelly Services Inc. Class B Common Stock,514676061.00,,,,,,,
KEN,Kenon Holdings Ltd. Ordinary Shares,2450539872.00,,,,,,,
KEP,Korea Electric Power Corporation Common Stock,16960690914.00,,,,,,,
KEQU,Kewaunee Scientific Corporation Common Stock,161242800.00,,,,,,,
KEX,Kirby Corporation Common Stock,5423760000.00,,,,,,,
KEY,KeyCorp Common Stock,21228546643.00,,,,,,,
KEY^I,KeyCorp Depositary Shares Each Representing a 1/40th Ownership Interest in a Share of Fixed-to-Floating Rate Perpetual Non-Cumulative Preferred Stock Series E,,,,,,,,
KEY^J,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series F,,,,,,,,
KEY^K,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series G,,,,,,,,
KEY^L,KeyCorp Depositary Shares each representing a 1/40th ownership interest in a share of Fixed Rate Perpetual Non-Cumulative Preferred Stock Series H,,,,,,,,
KEYS,Keysight Technologies Inc. Common Stock,28127750826.00,,,,,,,
KF,Korea Fund Inc. (The) New Common Stock,0.00,,,,,,,
KFFB,Kentucky First Federal Bancorp Common Stock,25877488.00,,,,,,,
KFII,K&F Growth Acquisition Corp. II Class A Ordinary shares,0.00,,,,,,,
KFIIU,K&F Growth Acquisition Corp. II Unit,0.00,,,,,,,
KFRC,Kforce Inc. Common Stock,606327400.00,,,,,,,
KFS,Kingsway Financial Services Inc. Common Stock (DE),414333505.00,,,,,,,
KFY,Korn Ferry Common Stock,3849422940.00,,,,,,,
KG,Kestrel Group Ltd.,208645364.00,,,,,,,
KGC,Kinross Gold Corporation Common Stock,25640120000.00,,,,,,,
KGEI,Kolibri Global Energy Inc. Common stock,200718971.00,,,,,,,
KGS,Kodiak Gas Services Inc. Common Stock,3140653028.00,,,,,,,
KHC,The Kraft Heinz Company Common Stock,33105270044.00,,,,,,,
KIDS,OrthoPediatrics Corp. Common Stock,535572139.00,,,,,,,
KIDZ,Classover Holdings Inc. Class B Common Stock,30773109.00,,,,,,,
KIDZW,Classover Holdings Inc. Warrants,2095033.00,,,,,,,
KIM,Kimco Realty Corporation (HC) Common Stock,15230238728.00,,,,,,,
KIM^L,Kimco Realty Corporation Class L Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.125% Class L Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,,,,,,,,
KIM^M,Kimco Realty Corporation Class M Depositary Shares each of which represents a one-one thousandth fractional interest in a share of 5.25% Class M Cumulative Redeemable Preferred Stock liquidation preference $25000.00 per share,,,,,,,,
KIM^N,Kimco Realty Corporation Depositary Shares each representing 1/1000th interest in a share of 7.25% Class N Cumulative Convertible Perpetual Preferred Stock,,,,,,,,
KINS,Kingstone Companies Inc. Common Stock,190332530.00,,,,,,,
KIO,KKR Income Opportunities Fund Common Shares,0.00,,,,,,,
KITT,Nauticus Robotics Inc. Common stock,38239537.00,,,,,,,
KITTW,Nauticus Robotics Inc. Warrant,3647698.00,,,,,,,
KKR,KKR & Co. Inc. Common Stock,124278437650.00,,,,,,,
KKR^D,KKR & Co. Inc. 6.25% Series D Mandatory Convertible Preferred Stock,,,,,,,,
KKRS,KKR Group Finance Co. IX LLC 4.625% Subordinated Notes due 2061,16339999617.00,,,,,,,
KKRT,KKR & Co. Inc. 6.875% Subordinated Notes due 2065,0.00,,,,,,,
KLAC,KLA Corporation Common Stock,115070314640.00,,,,,,,
KLC,KinderCare Learning Companies Inc. Common Stock,849305082.00,,,,,,,
KLG,WK Kellogg Co Common Stock,1980663750.00,,,,,,,
KLIC,Kulicke and Soffa Industries Inc. Common Stock,1955457225.00,,,,,,,
KLRS,Kalaris Therapeutics Inc. Common Stock,76305865.00,,,,,,,
KLTO,Klotho Neurosciences Inc. Common Stock,42575446.00,,,,,,,
KLTOW,Klotho Neurosciences Inc. Warrant,9844459.00,,,,,,,
KLTR,Kaltura Inc. Common Stock,245641477.00,,,,,,,
KLXE,KLX Energy Services Holdings Inc. Common Stock,34967296.00,,,,,,,
KMB,Kimberly-Clark Corporation Common Stock,42846061193.00,,,,,,,
KMDA,Kamada Ltd. Ordinary Shares,397934815.00,,,,,,,
KMI,Kinder Morgan Inc. Common Stock,59951654080.00,,,,,,,
KMPB,Kemper Corporation 5.875% Fixed-Rate Reset Junior Subordinated Debentures due 2062,1485121626.00,,,,,,,
KMPR,Kemper Corporation,3366150201.00,,,,,,,
KMRK,K-Tech Solutions Company Limited Class A Ordinary Shares,24696750.00,,,,,,,
KMT,Kennametal Inc. Common Stock,1629142395.00,,,,,,,
KMTS,Kestra Medical Technologies Ltd. Common Stock,828767308.00,,,,,,,
KMX,CarMax Inc,9206926525.00,,,,,,,
KN,Knowles Corporation Common Stock,1833700388.00,,,,,,,
KNDI,Kandi Technologies Group Inc. Ordinary Shares,127543022.00,,,,,,,
KNF,Knife Riv Holding Co. Common Stock,4589797365.00,,,,,,,
KNOP,KNOT Offshore Partners LP Common Units representing Limited Partner Interests,283255074.00,,,,,,,
KNSA,Kiniksa Pharmaceuticals International plc Class A Ordinary Shares,2481865801.00,,,,,,,
KNSL,Kinsale Capital Group Inc. Common Stock,10658585457.00,,,,,,,
KNTK,Kinetik Holdings Inc. Class A Common Stock,6773620454.00,,,,,,,
KNX,Knight-Swift Transportation Holdings Inc.,7125057800.00,,,,,,,
KO,Coca-Cola Company (The) Common Stock,296910003715.00,,,,,,,
KOD,Kodiak Sciences Inc Common Stock,477508069.00,,,,,,,
KODK,Eastman Kodak Company Common New,477900000.00,,,,,,,
KOF,Coca Cola Femsa S.A.B. de C.V.  American Depositary Shares each representing 10 Units (each Unit consists of 3 Series B Shares and 5 Series L Shares),17854973378.00,,,,,,,
KOP,Koppers Holdings Inc. Common Stock,571355972.00,,,,,,,
KOPN,Kopin Corporation Common Stock,341892289.00,,,,,,,
KORE,KORE Group Holdings Inc. Common Stock,41983375.00,,,,,,,
KOS,Kosmos Energy Ltd. Common Shares (DE),856074610.00,,,,,,,
KOSS,Koss Corporation Common Stock,58129929.00,,,,,,,
KOYNU,CSLM Digital Asset Acquisition Corp III Units,0.00,,,,,,,
KPLT,Katapult Holdings Inc. Common Stock,68543190.00,,,,,,,
KPLTW,Katapult Holdings Inc. Warrant,57119.00,,,,,,,
KPRX,Kiora Pharmaceuticals Inc.  Common Stock,9545105.00,,,,,,,
KPTI,Karyopharm Therapeutics Inc. Common Stock,61652787.00,,,,,,,
KR,Kroger Company (The) Common Stock,44852812050.00,,,,,,,
KRC,Kilroy Realty Corporation Common Stock,4919861102.00,,,,,,,
KREF,KKR Real Estate Finance Trust Inc. Common Stock,632461151.00,,,,,,,
KREF^A,KKR Real Estate Finance Trust Inc. 6.50% Series A Cumulative Redeemable Preferred Stock,,,,,,,,
KRG,Kite Realty Group Trust Common Stock,5017163964.00,,,,,,,
KRKR,36Kr Holdings Inc. American Depositary Shares,193135671.00,,,,,,,
KRMD,KORU Medical Systems Inc. Common Stock (DE),195111519.00,,,,,,,
KRMN,Karman Holdings Inc. Common Stock,7067341253.00,,,,,,,
KRNT,Kornit Digital Ltd. Ordinary Shares,677192895.00,,,,,,,
KRNY,Kearny Financial Corp Common Stock,437025530.00,,,,,,,
KRO,Kronos Worldwide Inc Common Stock,734038880.00,,,,,,,
KROS,Keros Therapeutics Inc. Common Stock,617760447.00,,,,,,,
KRP,Kimbell Royalty Partners Common Units Representing Limited Partner Interests,1507195751.00,,,,,,,
KRRO,Korro Bio Inc. Common Stock,216742041.00,,,,,,,
KRT,Karat Packaging Inc. Common Stock,507944846.00,,,,,,,
KRUS,Kura Sushi USA Inc. Class A Common Stock,1025626497.00,,,,,,,
KRYS,Krystal Biotech Inc. Common Stock,4274878294.00,,,,,,,
KSCP,Knightscope Inc. Class A Common Stock,61506160.00,,,,,,,
KSPI,Joint Stock Company Kaspi.kz American Depository Shares,17789772371.00,,,,,,,
KSS,Kohl's Corporation Common Stock,1687347686.00,,,,,,,
KT,KT Corporation Common Stock,9956234313.00,,,,,,,
KTB,Kontoor Brands Inc. Common Stock ,4293109577.00,,,,,,,
KTCC,Key Tronic Corporation Common Stock,31317045.00,,,,,,,
KTF,DWS Municipal Income Trust,349583301.00,,,,,,,
KTH,Structures Products Cp 8% CorTS Issued by Peco Energy Cap Tr II Preferred Stock,0.00,,,,,,,
KTN,Structured Products Corp 8.205% CorTS 8.205% Corporate Backed Trust Securities (CorTS),0.00,,,,,,,
KTOS,Kratos Defense & Security Solutions Inc. Common Stock,11113429880.00,,,,,,,
KTTA,Pasithea Therapeutics Corp. Common Stock,6015899.00,,,,,,,
KTTAW,Pasithea Therapeutics Corp. Warrant,139939.00,,,,,,,
KUKE,Kuke Music Holding Limited American Depositary Shares (each representing ten (10) Class A Ordinary Shares),33157055.00,,,,,,,
KULR,KULR Technology Group Inc. Common Stock,193210152.00,,,,,,,
KURA,Kura Oncology Inc. Common Stock,685697762.00,,,,,,,
KVAC,Keen Vision Acquisition Corporation Ordinary Shares,0.00,,,,,,,
KVACW,Keen Vision Acquisition Corporation Warrant,0.00,,,,,,,
KVHI,KVH Industries Inc. Common Stock,109811821.00,,,,,,,
KVUE,Kenvue Inc. Common Stock,39743938043.00,,,,,,,
KVYO,Klaviyo Inc. Series A Common Stock,9731492865.00,,,,,,,
KW,Kennedy-Wilson Holdings Inc. Common Stock,1213518196.00,,,,,,,
KWM,K Wave Media Ltd. Ordinary Shares,109270260.00,,,,,,,
KWMWW,K Wave Media Ltd. Warrant,6632010.00,,,,,,,
KWR,Quaker Houghton Common Stock,2523437378.00,,,,,,,
KXIN,Kaixin Holdings Ordinary Shares,7053941.00,,,,,,,
KYIV,Kyivstar Group Ltd. Common Shares,2814226345.00,,,,,,,
KYIVW,Kyivstar Group Ltd. Warrant,805713695.00,,,,,,,
KYMR,Kymera Therapeutics Inc. Common Stock,2945700996.00,,,,,,,
KYN,Kayne Anderson Energy Infrastructure Fund Inc.,1705728071.00,,,,,,,
KYTX,Kyverna Therapeutics Inc. Common Stock,160441425.00,,,,,,,
KZIA,Kazia Therapeutics Limited American Depositary Shares,10972174.00,,,,,,,
KZR,Kezar Life Sciences Inc. Common Stock,28926269.00,,,,,,,
L,Loews Corporation Common Stock,20078875036.00,,,,,,,
LAB,Standard BioTools Inc. Common Stock,481313829.00,,,,,,,
LAC,Lithium Americas Corp. Common Shares,722571790.00,,,,,,,
LAD,Lithia Motors Inc. Common Stock,8631280323.00,,,,,,,
LADR,Ladder Capital Corp Class A Common Stock,1481096541.00,,,,,,,
LAES,SEALSQ Corp Ordinary Shares,281128944.00,,,,,,,
LAKE,Lakeland Industries Inc. Common Stock,144526759.00,,,,,,,
LAMR,Lamar Advertising Company Class A Common Stock,12880078175.00,,,,,,,
LAND,Gladstone Land Corporation Common Stock,332898854.00,,,,,,,
LANDM,Gladstone Land Corporation 5.00% Series D Cumulative Term Preferred Stock,899188751.00,,,,,,,
LANDO,Gladstone Land Corporation 6.00% Series B Cumulative Redeemable Preferred Stock,699811286.00,,,,,,,
LANDP,Gladstone Land Corporation 6.00% Series C Cumulative Redeemable Preferred Stock,699449439.00,,,,,,,
LANV,Lanvin Group Holdings Limited Ordinary Shares,292131430.00,,,,,,,
LAR,Lithium Argentina AG Common Shares,555066000.00,,,,,,,
LARK,Landmark Bancorp Inc. Common Stock,153662600.00,,,,,,,
LASE,Laser Photonics Corporation Common Stock,57390123.00,,,,,,,
LASR,nLIGHT Inc. Common Stock,1437104477.00,,,,,,,
LAUR,Laureate Education Inc. Common Stock,4049537631.00,,,,,,,
LAW,CS Disco Inc. Common Stock,337727898.00,,,,,,,
LAWR,Robot Consulting Co. Ltd. ADS,90081600.00,,,,,,,
LAZ,Lazard Inc. Common Stock,6445709762.00,,,,,,,
LAZR,Luminar Technologies Inc.  Class A Common Stock,116899579.00,,,,,,,
LB,LandBridge Company LLC Class A Shares Representing Limited Liability Company Interests,4068660138.00,,,,,,,
LBGJ,Li Bang International Corporation Inc. Ordinary Shares,23890800.00,,,,,,,
LBRDA,Liberty Broadband Corporation Class A Common Stock,8705489218.00,,,,,,,
LBRDK,Liberty Broadband Corporation Class C Common Stock,8732752164.00,,,,,,,
LBRDP,Liberty Broadband Corporation Series A Cumulative Redeemable Preferred Stock,3496831585.00,,,,,,,
LBRT,Liberty Energy Inc. Class A common stock,1822001963.00,,,,,,,
LBTYA,Liberty Global Ltd. Class A Common Shares,4000202168.00,,,,,,,
LBTYB,Liberty Global Ltd. Class B Common Shares,3908204333.00,,,,,,,
LBTYK,Liberty Global Ltd. Class C Common Shares,4071756040.00,,,,,,,
LC,LendingClub Corporation Common Stock,1971235725.00,,,,,,,
LCCC,Lakeshore Acquisition III Corp. Ordinary Shares,0.00,,,,,,,
LCCCU,Lakeshore Acquisition III Corp. Unit,0.00,,,,,,,
LCFY,Locafy Limited Ordinary Share,5611671.00,,,,,,,
LCFYW,Locafy Limited Warrant,14540586.00,,,,,,,
LCID,Lucid Group Inc. Common Stock,6083539924.00,,,,,,,
LCII,LCI Industries,2555832314.00,,,,,,,
LCNB,LCNB Corporation Common Stock,229365916.00,,,,,,,
LCTX,Lineage Cell Therapeutics Inc. Common Stock,267176859.00,,,,,,,
LCUT,Lifetime Brands Inc. Common Stock,89496868.00,,,,,,,
LDI,loanDepot Inc. Class A Common Stock,708181514.00,,,,,,,
LDOS,Leidos Holdings Inc. Common Stock,23211553305.00,,,,,,,
LDP,Cohen & Steers Limited Duration Preferred and Income Fund Inc.,0.00,,,,,,,
LDWY,Lendway Inc. Common Stock (DE),9750490.00,,,,,,,
LE,Lands' End Inc. Common Stock,437588130.00,,,,,,,
LEA,Lear Corporation Common Stock,5852670230.00,,,,,,,
LECO,Lincoln Electric Holdings Inc. Common Shares,13389840323.00,,,,,,,
LEDS,SemiLEDS Corporation Common Stock,15337248.00,,,,,,,
LEE,Lee Enterprises Incorporated Common Stock,27149962.00,,,,,,,
LEG,Leggett & Platt Incorporated Common Stock,1300722812.00,,,,,,,
LEGH,Legacy Housing Corporation Common Stock (TX),667011576.00,,,,,,,
LEGN,Legend Biotech Corporation American Depositary Shares,6378135257.00,,,,,,,
LEGT,Legato Merger Corp. III Ordinary Shares,0.00,,,,,,,
LEN,Lennar Corporation Class A Common Stock,34484169746.00,,,,,,,
LENZ,LENZ Therapeutics Inc. Common Stock,1101808568.00,,,,,,,
LEO,BNY Mellon Strategic Municipals Inc. Common Stock,370630581.00,,,,,,,
LESL,Leslie's Inc. Common Stock,61677641.00,,,,,,,
LEU,Centrus Energy Corp. Class A Common Stock,3673067967.00,,,,,,,
LEVI,Levi Strauss & Co Class A Common Stock,8850789845.00,,,,,,,
LEXX,Lexaria Bioscience Corp. Common Stock,17217945.00,,,,,,,
LFCR,Lifecore Biomedical Inc. Common Stock,284674264.00,,,,,,,
LFMD,LifeMD Inc. Common Stock,293513663.00,,,,,,,
LFMDP,LifeMD Inc. 8.875% Series A Cumulative Perpetual Preferred Stock,1093919257.00,,,,,,,
LFST,LifeStance Health Group Inc. Common Stock,2131371439.00,,,,,,,
LFT,Lument Finance Trust Inc. Common Stock,117243943.00,,,,,,,
LFT^A,Lument Finance Trust Inc. 7.875% Series A Cumulative Redeemable Preferred Stock,,,,,,,,
LFUS,Littelfuse Inc. Common Stock,6438992215.00,,,,,,,
LFVN,Lifevantage Corporation Common Stock (Delaware),164905197.00,,,,,,,
LFWD,Lifeward Ltd. Ordinary Shares,9969294.00,,,,,,,
LGCB,Linkage Global Inc. Class A Ordinary Shares,7983400.00,,,,,,,
LGCL,Lucas GC Limited Ordinary Shares,39733529.00,,,,,,,
LGCY,Legacy Education Inc. Common Stock,149309517.00,,,,,,,
LGHL,Lion Group Holding Ltd. American Depositary Share,878000.00,,,,,,,
LGI,Lazard Global Total Return and Income Fund Common Stock,0.00,,,,,,,
LGIH,LGI Homes Inc. Common Stock,1427436273.00,,,,,,,
LGL,LGL Group Inc. (The) Common Stock,35008702.00,,,,,,,
LGND,Ligand Pharmaceuticals Incorporated Common Stock,3168959718.00,,,,,,,
LGO,Largo Inc. Common Shares,98444155.00,,,,,,,
LGPS,LogProstyle Inc. Common Shares,25071237.00,,,,,,,
LGVN,Longeveron Inc. Class A Common Stock,12569378.00,,,,,,,
LH,Labcorp Holdings Inc. Common Stock,23100969000.00,,,,,,,
LHAI,Linkhome Holdings Inc. Common stock,145096200.00,,,,,,,
LHSW,Lianhe Sowell International Group Ltd Ordinary Shares,118560000.00,,,,,,,
LHX,L3Harris Technologies Inc. Common Stock,51941257821.00,,,,,,,
LI,Li Auto Inc. American Depositary Shares,24710398927.00,,,,,,,
LICN,Lichen International Limited Class A Ordinary Shares,3435831.00,,,,,,,
LIDR,AEye Inc. Class A Common Stock,112639601.00,,,,,,,
LIDRW,AEye Inc. Warrant,6794325.00,,,,,,,
LIEN,Chicago Atlantic BDC Inc. Common Stock,251254696.00,,,,,,,
LIF,Life360 Inc. Common Stock,7013887740.00,,,,,,,
LII,Lennox International Inc. Common Stock,19594431399.00,,,,,,,
LILA,Liberty Latin America Ltd. Class A Common Stock,1612806000.00,,,,,,,
LILAK,Liberty Latin America Ltd. Class C Common Stock,1648824000.00,,,,,,,
LIMN,Liminatus Pharma Inc. Class A Common Stock,73345155.00,,,,,,,
LIMNW,Liminatus Pharma Inc. Warrants,0.00,,,,,,,
LIN,Linde plc Ordinary Shares,224274740060.00,,,,,,,
LINC,Lincoln Educational Services Corporation Common Stock,594742198.00,,,,,,,
LIND,Lindblad Expeditions Holdings Inc. Common Stock,798825807.00,,,,,,,
LINE,Lineage Inc. Common Stock,9587651248.00,,,,,,,
LINK,Interlink Electronics Inc. Common Stock,90948053.00,,,,,,,
LION,Lionsgate Studios Corp Common Shares,1861601049.00,,,,,,,
LIQT,LiqTech International Inc. Common Stock,18849293.00,,,,,,,
LITB,LightInTheBox Holding Co. Ltd. American Depositary Shares each representing twelve ordinary shares,132401258.00,,,,,,,
LITE,Lumentum Holdings Inc. Common Stock,9283419000.00,,,,,,,
LITM,Snow Lake Resources Ltd. Common Shares,31606374.00,,,,,,,
LIVE,Live Ventures Incorporated Common Stock,60818789.00,,,,,,,
LIVN,LivaNova PLC Ordinary Shares,3077862485.00,,,,,,,
LIXT,Lixte Biotechnology Holdings Inc. Common Stock,20298065.00,,,,,,,
LIXTW,Lixte Biotechnology Holdings Inc. Warrants,916834.00,,,,,,,
LKFN,Lakeland Financial Corporation Common Stock,1747538768.00,,,,,,,
LKQ,LKQ Corporation Common Stock,8392903923.00,,,,,,,
LLY,Eli Lilly and Company Common Stock,693355292508.00,,,,,,,
LLYVA,Liberty Media Corporation Series A Liberty Live Common Stock,8694010620.00,,,,,,,
LLYVK,Liberty Media Corporation Series C Liberty Live Common Stock,8947608900.00,,,,,,,
LMAT,LeMaitre Vascular Inc. Common Stock,2158827286.00,,,,,,,
LMB,Limbach Holdings Inc. Common Stock,1331967812.00,,,,,,,
LMFA,LM Funding America Inc. Common Stock,18997985.00,,,,,,,
LMND,Lemonade Inc. Common Stock,3908591459.00,,,,,,,
LMNR,Limoneira Co Common Stock,284767897.00,,,,,,,
LMT,Lockheed Martin Corporation Common Stock,106373683465.00,,,,,,,
LNC,Lincoln National Corporation Common Stock,8138687087.00,,,,,,,
LNC^D,Lincoln National Corporation Depositary Shares Each Representing a 1/1000th Interest in a Share of 9.000% Non-Cumulative Preferred Stock Series D,,,,,,,,
LND,Brasilagro Brazilian Agric Real Estate Co Sponsored ADR (Brazil),404572769.00,,,,,,,
LNG,Cheniere Energy Inc. Common Stock,53144322909.00,,,,,,,
LNKB,LINKBANCORP Inc. Common Stock,272631071.00,,,,,,,
LNKS,Linkers Industries Limited Class A Ordinary Shares,7258965.00,,,,,,,
LNN,Lindsay Corporation Common Stock,1490620118.00,,,,,,,
LNSR,LENSAR Inc. Common Stock,146559148.00,,,,,,,
LNT,Alliant Energy Corporation Common Stock,16720987601.00,,,,,,,
LNTH,Lantheus Holdings Inc. Common Stock,3732878780.00,,,,,,,
LNW,Light & Wonder Inc. Common Stock,7762541547.00,,,,,,,
LNZA,LanzaTech Global Inc. Common Stock,49083794.00,,,,,,,
LNZAW,LanzaTech Global Inc. Warrant,51728.00,,,,,,,
LOAN,Manhattan Bridge Capital Inc,60704921.00,,,,,,,
LOAR,Loar Holdings Inc. Common Stock,6615363801.00,,,,,,,
LOB,Live Oak Bancshares Inc. Common Stock,1769343997.00,,,,,,,
LOB^A,Live Oak Bancshares Inc. Depositary Shares Each Representing a 1/40th Interest in a Share of 8.375% Fixed Rate Series A Non-Cumulative Perpetual Preferred Stock,,,,,,,,
LOBO,LOBO EV TECHNOLOGIES LTD. Ordinary shares,4405615.00,,,,,,,
LOCL,Local Bounti Corporation Common Stock,53316454.00,,,,,,,
LOCO,El Pollo Loco Holdings Inc. Common Stock,318851665.00,,,,,,,
LODE,Comstock Inc. Common Stock,87312119.00,,,,,,,
LOGI,Logitech International S.A. Ordinary Shares,15251066771.00,,,,,,,
LOKV,Live Oak Acquisition Corp. V Class A Ordinary Shares,0.00,,,,,,,
LOKVU,Live Oak Acquisition Corp. V Units,0.00,,,,,,,
LOKVW,Live Oak Acquisition Corp. V Warrants,0.00,,,,,,,
