Symbol,Name,Market Capital,CEO,Employees,Headquarters,Founded,Industry,Source,Source Link
AAL,American Airlines Group Inc. Common Stock,8821911337.00,Robert Isom Jr.,,"1 Skyview Drive Fort Worth, TX 76155 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AAL
AAM,AA Mission Acquisition Corp. Class A Ordinary Shares,0.00,Qing Sun,,"21 Waterway Avenue, Ste 300 #9732 The Woodlands, TX 77380 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AAM
AAME,Atlantic American Corporation Common Stock,68738658.00,Hilton Howell Jr.,,"4370 Peachtree Rd Ne Atlanta, GA 30319 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AAME
AAMI,Acadian Asset Management Inc. Common Stock,1825333206.00,Kelly-Ann Young,,"200 STATE STREET, 13TH FLOOR Boston, MA 02109 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AAMI
AAOI,Applied Optoelectronics Inc. Common Stock,1508963073.00,Chih-Hsiang Lin Ph.D.,,"13139 Jess Pirtle Blvd Sugar Land, TX 77478 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AAOI
AAON,AAON Inc. Common Stock,6762969574.00,Matthew Tobolski Ph.D.,,"2425 South Yukon Ave. Tulsa, OK 74107 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AAON
AAP,Advance Auto Parts Inc.,3658481918.00,Shane O'Kelly,,"4200 Six Forks Road Raleigh, NC 27609 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AAP
AAPG,Ascentage Pharma Group International American Depository Shares,3697720413.00,"Dajun Yang M.D., Ph.D.",,"68 Xinqing Road, Suzhou Industrial Park Suzhou, JNG China",,,CNBCScraper,https://www.cnbc.com/quotes/AAPG
AAPL,Apple Inc. Common Stock,3445048134600.00,Timothy Cook,,"One Apple Park Way Cupertino, CA 95014 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AAPL
AARD,Aardvark Therapeutics Inc. Common Stock,180084212.00,Tien-Li Lee M.D.,,"4370 La Jolla Village Drive, Suite 1050 San Diego, CA 92122 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AARD
AAT,American Assets Trust Inc. Common Stock,1278088128.00,Adam Wyll,,"3420 Carmel Mountain Road, Suite 100 San Diego, CA 92121 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AAT
AAUC,Allied Gold Corporation Common Shares,1615600000.00,,,"Royal Bank Plaza North Tower, 200 Bay Street, Suite 2200 Toronto, ON M5J 2T3 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/AAUC
AB,AllianceBernstein Holding L.P.  Units,4375066136.00,Seth Bernstein,,"501 Commerce Street Nashville, TN 37203 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AB
ABAT,American Battery Technology Company Common Stock,226959438.00,Ryan Melsert,,"100 WASHINGTON STREET, SUITE 100 Reno, NV 89503 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABAT
ABBV,AbbVie Inc. Common Stock,371683856431.00,Robert Michael CPA,,"1 N Waukegan Rd North Chicago, IL 60064 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABBV
ABCB,Ameris Bancorp Common Stock,5026044221.00,H. Proctor Jr.,,"3490 Piedmont Rd NE Ste 1550 Atlanta, GA 30305-4800 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABCB
ABCL,AbCellera Biologics Inc. Common Shares,1231701924.00,Carl Hansen Ph.D.,,"150 W 4Th Avenue Vancouver, BC V5Y 1G6 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/ABCL
ABEO,Abeona Therapeutics Inc. Common Stock,350232421.00,Vishwas Seshadri Ph.D.,,"6555 CARNEGIE AVE, 4TH FLOOR Cleveland, OH 44103 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABEO
ABEV,Ambev S.A. American Depositary Shares (Each representing 1 Common Share),35070692664.00,Carlos Lisboa,,"Rua Dr. Renato Paes de Barros 1.017, 4 andar, Itaim Bibi Sao Paulo 04.530-001 Brazil",,,CNBCScraper,https://www.cnbc.com/quotes/ABEV
ABG,Asbury Automotive Group Inc Common Stock,4945436883.00,David Hult,,"SUITE 300, 2905 PREMIERE PARKWAY NW Duluth, GA 30097 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABG
ABL,Abacus Global Management Inc. Class A Common Stock,691867062.00,Jay Jackson,,"2101 Park Center Drive, Suite 200 Orlando, FL 32835 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABL
ABLLL,Abacus Global Management Inc. 9.875% Fixed Rate Senior Notes due 2028,1865798441.00,Jay Jackson,,"2101 Park Center Drive, Suite 200 Orlando, FL 32835 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABLLL
ABLV,Able View Global Inc. Class B Ordinary Shares,41764118.00,Zhifan Zhou,,"Room 1803, 511 Weihai Road Shanghai, SHA 200041 China",,,CNBCScraper,https://www.cnbc.com/quotes/ABLV
ABLVW,Able View Global Inc. Warrant,1471820.00,Zhifan Zhou,,"Room 1803, 511 Weihai Road Shanghai, SHA 200041 China",,,CNBCScraper,https://www.cnbc.com/quotes/ABLVW
ABM,ABM Industries Incorporated Common Stock,3061226942.00,Scott Salmirs,,"One Liberty Plaza, 7Th Floor New York, NY 10006 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABM
ABNB,Airbnb Inc. Class A Common Stock,81115998005.00,Brian Chesky,,"888 Brannan St. San Francisco, CA 94103 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABNB
ABOS,Acumen Pharmaceuticals Inc. Common Stock,82379858.00,Daniel O'Connell,,"1210-1220 Washington Street, Suite 210 Newton, MA 02465 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABOS
ABP,Abpro Holdings Inc Common Stock,19648850.00,Jin Wook Suk,,"6 St Johns Lane, Floor 5 New York, NY 10013 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABP
ABPWW,Abpro Holdings Inc. Warrant,3791883.00,Jin Wook Suk,,"6 St Johns Lane, Floor 5 New York, NY 10013 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABPWW
ABR,Arbor Realty Trust Common Stock,2296078883.00,Ivan Kaufman,,"SUITE 900, 333 EARLE OVINGTON BOULEVARD Uniondale, NY 11553 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABR
ABR^D,Arbor Realty Trust 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25.00 per Share,,,,,,,,
ABR^E,Arbor Realty Trust 6.25% Series E Cumulative Redeemable Preferred Stock,,,,,,,,
ABR^F,Arbor Realty Trust 6.25% Series F Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock Liquidation Preference $25.00 per share,,,,,,,,
ABSI,Absci Corporation Common Stock,357359126.00,Sean Mcclain,,"18105 Se Mill Plain Blvd Vancouver, WA 98683 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABSI
ABT,Abbott Laboratories Common Stock,230889292797.00,Robert Ford,,"100 Abbott Park Road, Abbot Park Abbott Park, IL 60064-3500 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABT
ABTS,Abits Group Inc Ordinary Shares,8911723.00,Conglin Deng,,"Floor 4 Banco Popular Building, Road Town Tortola 2299 1110 Hong Kong",,,CNBCScraper,https://www.cnbc.com/quotes/ABTS
ABUS,Arbutus Biopharma Corporation Common Stock,711202158.00,Lindsay Androski J.D.,,"701 Veterans Circle Warminster, PA 18974 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABUS
ABVC,ABVC BioPharma Inc. Common Stock,66623362.00,Uttam Patil,,"44370 Old Warm Springs Blvd Fremont, CA 94538-6148 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ABVC
ABVE,Above Food Ingredients Inc. Common Stock,95216837.00,Lionel Kambeitz,,"2305 Victoria Avenue #001 Regina, SK S4P 0S7 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/ABVE
ABVEW,Above Food Ingredients Inc. Warrants,10228131.00,Lionel Kambeitz,,"2305 Victoria Avenue #001 Regina, SK S4P 0S7 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/ABVEW
ABVX,Abivax SA American Depositary Shares,6089512513.00,Marc De Garidel,,7-11 Boulevard Haussmann Paris 75009 France,,,CNBCScraper,https://www.cnbc.com/quotes/ABVX
AC,Associated Capital Group Inc. Common Stock,698830703.00,Patrick Huvane,24,"191 Mason Street Greenwich, CT 06830 United States",,Investment Advisors,"MarketWatchScraper,CNBCScraper","https://www.cnbc.com/quotes/AC,https://www.marketwatch.com/investing/stock/AC/company-profile"
ACA,Arcosa Inc. Common Stock ,4852993449.00,Antonio Carrillo,,"500 N Akard St Ste 400 Dallas, TX 75201-3332 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACA
ACAD,ACADIA Pharmaceuticals Inc. Common Stock,4384830598.00,Catherine Owen Adams,,"12830 El Camino Real, Suite 400 San Diego, CA 92130 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACAD
ACB,Aurora Cannabis Inc. Common Shares,305980398.00,Miguel Martin,,"2207 90B Street Sw Leduc, AB T6X 1V8 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/ACB
ACCO,Acco Brands Corporation Common Stock,362332775.00,Thomas Tedford,,"Four Corporate Drive Lake Zurich, IL 60047 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACCO
ACCS,ACCESS Newswire Inc. Common Stock,42557086.00,Brian Balbirnie,,"1 Glenwood Ave., Suite 1001 Raleigh, NC 27603 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACCS
ACDC,ProFrac Holding Corp. Class A Common Stock,641120740.00,Johnathan Wilks,,"333 Shops Boulevard, Suite 301 Willow Park, TX 76087 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACDC
ACEL,Accel Entertainment Inc. ,976965165.00,Andrew Rubenstein,,"140 Tower Dr Burr Ridge, IL 60527 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACEL
ACET,Adicet Bio Inc. Common Stock ,59942721.00,Chen Schor CPA,,"131 Dartmouth Street, 3Rd Floor Boston, MA 02116 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACET
ACFN,Acorn Energy Inc. Common Stock,69189830.00,Jan Loeb,,"1000 N West Street, Suite 1200 Wilmington, DE 19801 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACFN
ACGL,Arch Capital Group Ltd. Common Stock,34160853601.00,Nicolas Papadopoulo,,"WATERLOO HOUSE GROUND FLOOR, 100 PITTS BAY ROAD Pembroke HM 08 Bermuda",,,CNBCScraper,https://www.cnbc.com/quotes/ACGL
ACGLN,Arch Capital Group Ltd. Depositary Shares each Representing a 1/1000th Interest in a 4.550% Non-Cumulative Preferred Share Series G,6576141598.00,Nicolas Papadopoulo,,"WATERLOO HOUSE GROUND FLOOR, 100 PITTS BAY ROAD Pembroke HM 08 Bermuda",,,CNBCScraper,https://www.cnbc.com/quotes/ACGLN
ACGLO,Arch Capital Group Ltd. Depositary Shares Each Representing 1/1000th Interest in a Share of 5.45% Non-Cumulative Preferred Shares Series F,7942127878.00,Nicolas Papadopoulo,,"WATERLOO HOUSE GROUND FLOOR, 100 PITTS BAY ROAD Pembroke HM 08 Bermuda",,,CNBCScraper,https://www.cnbc.com/quotes/ACGLO
ACHC,Acadia Healthcare Company Inc. Common Stock,2120277752.00,Christopher Hunter,,"6100 Tower Circle, Suite 1000 Franklin, TN 37067 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACHC
ACHR,Archer Aviation Inc. Class A Common Stock,5772985304.00,Adam Goldstein,,"190 West Tasman Drive San Jose, CA 95134 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACHR
ACHV,Achieve Life Sciences Inc. Common Shares,152292805.00,Richard Stewart,,"22722 29TH DR. SE, SUITE 100 Seattle, WA 98021 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACHV
ACI,Albertsons Companies Inc. Class A Common Stock,10894611781.00,Susan Morris,,"250 E Parkcenter Blvd Boise, ID 83706-3940 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACI
ACIC,American Coastal Insurance Corporation Common Stock,538856587.00,Bennett Martz CPA,,"570 Carillon Parkway, Suite 100 St Petersburg, FL 33716 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACIC
ACIU,AC Immune SA Common Stock,204837169.00,Andrea Pfeifer Ph.D.,,"EPFL Innovation Park, Building B Lausanne 1015 Switzerland",,,CNBCScraper,https://www.cnbc.com/quotes/ACIU
ACIW,ACI Worldwide Inc. Common Stock,5092528704.00,Thomas Warsop III,,"6060 Coventry Drive Elkhorn, NE 68022 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACIW
ACLS,Axcelis Technologies Inc. Common Stock,2514765554.00,Russell Low Ph.D.,,"108 Cherry Hill Dr Beverly, MA 01915 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACLS
ACLX,Arcellx Inc. Common Stock,3848293904.00,Rami Elghandour,,"800 Bridge Parkway Redwood City, CA 94065 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACLX
ACM,AECOM Common Stock,16541193554.00,W. Troy Rudd,,"13355 Noel Road, Suite 400 Dallas, TX 75240 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACM
ACMR,ACM Research Inc. Class A Common Stock,1811186832.00,Hui Wang,,"42307 Osgood Rd Ste I Fremont, CA 94539-5062 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACMR
ACN,Accenture plc Class A Ordinary Shares (Ireland),161923015639.00,Julie Sweet,,"1 Grand Canal Square Grand Canal Harbour, Dublin 2 Dublin D2 Ireland",,,CNBCScraper,https://www.cnbc.com/quotes/ACN
ACNB,ACNB Corporation Common Stock,474392448.00,James Helt,,"16 Lincoln Square, P O Box 3129 Gettysburg, PA 17325 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACNB
ACNT,Ascent Industries Co. Common Stock,114476984.00,J. Kitchen,,"20 N. Martingale Rd, Suite 430, Schaumburg, IL 60173 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACNT
ACOG,Alpha Cognition Inc. Common Stock,134134532.00,Michael Mcfadden,,"c/o 1200 - 750 West Pender Street Vancouver, BC V6C 2T8 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/ACOG
ACON,Aclarion Inc. Common Stock,4174144.00,Brent Ness,,"8181 Arista Place, Ste 100 Broomfield, CO 80021 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACON
ACONW,Aclarion Inc. Warrant,23761.00,Brent Ness,,"8181 Arista Place, Ste 100 Broomfield, CO 80021 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACONW
ACP,abrdn Income Credit Strategies Fund Common Shares,0.00,,,"1900 Market Street, Suite 200 Philadelphia, PA 19103 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACP
ACP^A,abrdn Income Credit Strategies Fund 5.250% Series A Perpetual Preferred Stock,,,,,,,,
ACR,ACRES Commercial Realty Corp. Common Stock,155952594.00,,,,,,,
ACR^C,ACRES Commercial Realty Corp. 8.625% Fixed-to-Floating Series C Cumulative Redeemable Preferred Stock ,,,,,,,,
ACR^D,ACRES Commercial Realty Corp. 7.875% Series D Cumulative Redeemable Preferred Stock,,,,,,,,
ACRE,Ares Commercial Real Estate Corporation Common Stock,259625266.00,Bryan Donohoe,,"245 Park Ave, 42Nd Floor New York, NY 10167 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACRE
ACRS,Aclaris Therapeutics Inc. Common Stock,209081181.00,Neal Walker,,"701 Lee Road, Suite 103 Wayne, PA 19087 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACRS
ACRV,Acrivon Therapeutics Inc. Common Stock,42150564.00,,,,,,,
ACT,Enact Holdings Inc. Common Stock,5553586217.00,,,,,,,
ACTG,Acacia Research Corporation (Acacia Tech) Common Stock,328877426.00,Martin Mcnulty Jr.,,"767 3Rd Avenue, 6Th Floor New York, NY 10017 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACTG
ACTU,Actuate Therapeutics Inc. Common stock,175089378.00,Daniel Schmitt,,"1751 RIVER RUN, SUITE 400 Fort Worth, TX 76107 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACTU
ACU,Acme United Corporation. Common Stock,163443821.00,Walter Johnsen,,"1 Waterview Drive, Suite 200 Shelton, CT 06484 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACU
ACV,Virtus Diversified Income & Convertible Fund Common Shares of Beneficial Interest,238866090.00,,,"101 Munson Street Greenfield, MA 01301 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACV
ACVA,ACV Auctions Inc. Class A Common Stock,2006769031.00,George Chamoun,,"640 Ellicott St Buffalo, NY 14203 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACVA
ACXP,Acurx Pharmaceuticals Inc. Common Stock,7321661.00,David Luci,,"259 Liberty Avenue Staten Island, NY 10305 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ACXP
AD,Array Digital Infrastructure Inc. Common Shares,4629380000.00,Douglas Chambers,,"8410 West Bryn Mawr Chicago, IL 60631 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AD
ADAG,Adagene Inc. American Depositary Shares,100343352.00,Peter Luo Ph.D.,,"4F, Building C14, No. 218 Xinghu Street, Suzhou Industrial Park Suzhou, JNG 215123 China",,,CNBCScraper,https://www.cnbc.com/quotes/ADAG
ADAP,Adaptimmune Therapeutics plc American Depositary Shares,15611539.00,Adrian Rawcliffe,,"60 Jubilee Avenue, Milton Park Abingdon OX14 4RX United Kingdom",,,CNBCScraper,https://www.cnbc.com/quotes/ADAP
ADBE,Adobe Inc. Common Stock,151312140000.00,Shantanu Narayen,,"345 Park Avenue San Jose, CA 95110-2704 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADBE
ADC,Agree Realty Corporation Common Stock,8049850150.00,Joel Agree J.D.,,"32301 Woodward Avenue Royal Oak, MI 48073 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADC
ADC^A,Agree Realty Corporation Depositary Shares each representing 1/1000th of a 4.250% Series A Cumulative Redeemable Preferred Stock,,,,,,,,
ADCT,ADC Therapeutics SA Common Shares,345373143.00,Ameet Mallik,,"Biopole, route de la Corniche 3B Epalinges 1066 Switzerland",,,CNBCScraper,https://www.cnbc.com/quotes/ADCT
ADEA,Adeia Inc. Common Stock,1644903714.00,Paul Davis,,"3025 Orchard Parkway San Jose, CA 95134 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADEA
ADGM,Adagio Medical Holdings Inc Common Stock,24764320.00,Todd Usen,,"26051 Merit Circle, Suite 102 Laguna Hills, CA 92653 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADGM
ADI,Analog Devices Inc. Common Stock,123633320621.00,Vincent Roche,,"One Analog Way Wilmington, MA 01887 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADI
ADIL,Adial Pharmaceuticals Inc Common Stock,8294722.00,Cary Claiborne,,"1180 SEMINOLE TRAIL, SUITE 495 Charlottesville, VA 22901 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADIL
ADM,Archer-Daniels-Midland Company Common Stock,30096295215.00,Juan Luciano,,"77 W. Wacker Dr. Chicago, IL 60601 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADM
ADMA,ADMA Biologics Inc Common Stock,4118766210.00,Adam Grossman,,"465 State Route 17 Ramsey, NJ 07446 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADMA
ADN,Advent Technologies Holdings Inc. Class A Common Stock,11989584.00,Gary Herman,,"5637 La Ribera St, Suite A, Livermore, CA 94550 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADN
ADNT,Adient plc Ordinary Shares ,2014899014.00,Jerome Dorlack,,"3 Dublin Landings, North Wall Quay Dublin D01 H104 Ireland",,,CNBCScraper,https://www.cnbc.com/quotes/ADNT
ADNWW,Advent Technologies Holdings Inc. Warrant,35248.00,Gary Herman,,"5637 La Ribera St, Suite A, Livermore, CA 94550 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADNWW
ADP,Automatic Data Processing Inc. Common Stock,123153367325.00,Maria Black,,"One Adp Boulvard Roseland, NJ 07068-1728 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADP
ADPT,Adaptive Biotechnologies Corporation Common Stock,2006970200.00,Chad Robins,,"1165 Eastlake Ave E Seattle, WA 98109 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADPT
ADSE,ADS-TEC ENERGY PLC Ordinary Shares,711827315.00,Thomas Speidel,,"10 Earlsfort Terrace, Dublin 2 Dublin D02 T380 Ireland",,,CNBCScraper,https://www.cnbc.com/quotes/ADSE
ADSEW,ADS-TEC ENERGY PLC Warrant,82424996.00,Thomas Speidel,,"10 Earlsfort Terrace, Dublin 2 Dublin D02 T380 Ireland",,,CNBCScraper,https://www.cnbc.com/quotes/ADSEW
ADSK,Autodesk Inc. Common Stock,67345800000.00,Andrew Anagnost Ph.D.,,"One Market, Ste. 400. San Francisco, CA 94105 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADSK
ADT,ADT Inc. Common Stock,7240373180.00,James DeVries,,"1501 Yamato Road Boca Raton, FL 33431 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADT
ADTN,ADTRAN Holdings Inc. Common Stock,750889326.00,Thomas Stanton,,"901 Explorer Blvd Huntsville, AL 35806 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADTN
ADTX,Aditxt Inc. Common Stock,5125852.00,Amro Albanna,,"737 N. Fifth Street, Suite 200 Richmond, VA 23219 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADTX
ADUR,Aduro Clean Technologies Inc. Common Stock,332750739.00,Ofer Vicus,,"542 Newbold Street Ontario, ON N6E 2S5 Canada",,,CNBCScraper,https://www.cnbc.com/quotes/ADUR
ADUS,Addus HomeCare Corporation Common Stock,2119961716.00,R. Dirk Allison CPA,,"6303 Cowboys Way, Suite 600 Frisco, TX 75034 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADUS
ADV,Advantage Solutions Inc. Class A Common Stock,593223305.00,David Peacock,,"8001 Forsyth Blvd, Suite 1025 Clayton, MO 63105 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADV
ADVB,Advanced Biomed Inc. Common Stock,9119096.00,,,"401 Ryland St, Ste 200-A Reno, NV 89502 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADVB
ADVM,Adverum Biotechnologies Inc. Common Stock,64631216.00,Laurent Fischer M.D.,,"100 Cardinal Way Redwood City, CA 94063 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADVM
ADVWW,Advantage Solutions Inc. Warrant,3357253.00,David Peacock,,"8001 Forsyth Blvd, Suite 1025 Clayton, MO 63105 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADVWW
ADX,Adams Diversified Equity Fund Inc.,0.00,James Haynie,,"500 East Pratt Street, Suite 1300 Baltimore, MD 21202 United States",,,CNBCScraper,https://www.cnbc.com/quotes/ADX
ADXN,Addex Therapeutics Ltd American Depositary Shares,8445953.00,Tim Dyer,,"Chemin des Mines, 9 Plan-les-ouates 1202 Switzerland",,,CNBCScraper,https://www.cnbc.com/quotes/ADXN
AEBI,Aebi Schmidt Holding AG Common Stock ,953696429.00,Barend Fruithof,,Schulstrasse 4 Frauenfeld 8500 Switzerland,,,CNBCScraper,https://www.cnbc.com/quotes/AEBI
AEE,Ameren Corporation Common Stock,26981501618.00,Martin Lyons Jr.,,"1901 Chouteau Ave, Mc 1310 St. Louis, MO 63103-3003 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AEE
AEF,abrdn Emerging Markets ex-China Fund Inc. Common Stock,655984875.00,Alan Goodson,,"1900 MARKET STREET, SUITE 200 Philadelphia, PA 19103 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AEF
AEFC,Aegon Funding Company LLC 5.10% Subordinated Notes due 2049,0.00,Lard Friese,,"Aegonplein 50,  The Hague PO Box 85 Den Haag 2501 CB Netherlands",,,CNBCScraper,https://www.cnbc.com/quotes/AEFC
AEG,Aegon Ltd. New York Registry Shares,15628182957.00,Lard Friese,,"Aegonplein 50,  The Hague PO Box 85 Den Haag 2501 CB Netherlands",,,CNBCScraper,https://www.cnbc.com/quotes/AEG
AEHL,Antelope Enterprise Holdings Limited Class A Ordinary Shares,11829006.00,Tingting Zhang,,"The Empire State Building 350 Fifth Avenue, Suite 7540 New York, NY 10118 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AEHL
AEHR,Aehr Test Systems Common Stock,746380772.00,Gayn Erickson,,"400 Kato Ter Fremont, CA 94539-8332 United States",,,CNBCScraper,https://www.cnbc.com/quotes/AEHR
